transaction_id;product_id;customer_id;transaction_date;online_order;order_status;brand;product_line;list_price
2605;58;1473;04.01.2017;False;Approved;OHM Cycles;Standard;912.52
2890;58;3225;05.03.2017;True;Approved;OHM Cycles;Standard;912.52
2924;58;2189;08.07.2017;True;Approved;OHM Cycles;Road;1280.28
3316;58;723;15.12.2017;True;Approved;OHM Cycles;Standard;912.52
3435;58;197;03.12.2017;True;Approved;OHM Cycles;Road;1280.28
3518;58;523;01.01.2017;True;Approved;OHM Cycles;Standard;912.52
3873;58;764;12.10.2017;True;Approved;OHM Cycles;Standard;912.52
3875;58;1232;31.10.2017;True;Approved;OHM Cycles;Standard;912.52
4103;58;280;16.10.2017;False;Approved;OHM Cycles;Standard;912.52
4131;58;2136;17.05.2017;True;Approved;OHM Cycles;Road;1280.28
4184;58;2374;12.12.2017;False;Approved;OHM Cycles;Standard;912.52
4209;58;3004;08.09.2017;False;Approved;OHM Cycles;Standard;912.52
4222;58;3449;26.04.2017;False;Approved;OHM Cycles;Road;1280.28
4259;58;2330;27.08.2017;True;Approved;OHM Cycles;Standard;912.52
4261;58;548;12.03.2017;True;Approved;OHM Cycles;Road;1280.28
4447;58;1826;31.07.2017;False;Approved;OHM Cycles;Road;1280.28
4477;58;873;07.04.2017;True;Approved;OHM Cycles;Standard;912.52
4539;58;1914;16.05.2017;False;Approved;OHM Cycles;Standard;912.52
4651;58;2014;10.09.2017;False;Approved;OHM Cycles;Standard;912.52
4759;58;1718;28.09.2017;False;Approved;OHM Cycles;Road;1280.28
4880;58;405;15.08.2017;True;Approved;OHM Cycles;Road;1280.28
5016;58;2264;08.02.2017;True;Approved;OHM Cycles;Standard;912.52
5046;58;1675;29.08.2017;True;Approved;OHM Cycles;Standard;912.52
5078;58;1547;01.09.2017;True;Approved;OHM Cycles;Standard;912.52
5114;58;1233;16.12.2017;False;Approved;OHM Cycles;Standard;912.52
5151;58;2260;17.11.2017;False;Approved;OHM Cycles;Road;1280.28
5171;58;1760;09.07.2017;False;Approved;OHM Cycles;Road;1280.28
5182;58;1884;25.02.2017;False;Approved;OHM Cycles;Standard;912.52
5220;58;1630;07.12.2017;True;Approved;OHM Cycles;Standard;912.52
5241;58;3421;13.02.2017;False;Approved;OHM Cycles;Standard;912.52
5324;58;2429;19.05.2017;True;Approved;OHM Cycles;Standard;912.52
5497;58;2768;08.10.2017;True;Approved;OHM Cycles;Standard;912.52
5582;58;1211;10.05.2017;False;Approved;OHM Cycles;Standard;912.52
5616;58;2853;28.09.2017;True;Approved;OHM Cycles;Road;1280.28
5665;58;2951;20.08.2017;True;Approved;OHM Cycles;Road;1280.28
5953;58;698;17.05.2017;True;Approved;OHM Cycles;Road;1280.28
5972;58;937;20.01.2017;False;Approved;OHM Cycles;Standard;912.52
5979;58;75;26.05.2017;False;Approved;OHM Cycles;Standard;912.52
6198;58;1700;10.06.2017;True;Approved;OHM Cycles;Road;1280.28
6284;58;2629;17.03.2017;True;Approved;OHM Cycles;Road;1280.28
6434;58;2452;15.11.2017;True;Approved;OHM Cycles;Standard;912.52
6732;58;963;12.03.2017;True;Approved;OHM Cycles;Road;1280.28
7144;58;202;12.12.2017;False;Approved;OHM Cycles;Standard;912.52
7363;58;3295;19.07.2017;False;Approved;OHM Cycles;Road;1280.28
7537;58;2036;02.10.2017;False;Approved;OHM Cycles;Standard;912.52
7640;58;1570;13.02.2017;True;Approved;OHM Cycles;Standard;912.52
7672;58;2356;08.05.2017;False;Approved;OHM Cycles;Standard;912.52
7726;58;1957;14.06.2017;True;Approved;OHM Cycles;Standard;912.52
7909;58;2892;18.02.2017;True;Approved;OHM Cycles;Standard;912.52
8120;58;1354;12.08.2017;True;Approved;OHM Cycles;Standard;912.52
8241;58;2379;14.02.2017;False;Approved;OHM Cycles;Standard;912.52
8255;58;1561;09.02.2017;True;Approved;OHM Cycles;Standard;912.52
8268;58;2625;07.10.2017;True;Approved;OHM Cycles;Standard;912.52
8309;58;2522;14.08.2017;False;Approved;OHM Cycles;Road;1280.28
8338;58;3152;05.12.2017;False;Approved;OHM Cycles;Road;1280.28
8653;58;2487;23.09.2017;False;Approved;OHM Cycles;Standard;912.52
8755;58;614;07.02.2017;False;Approved;OHM Cycles;Standard;912.52
8779;58;76;13.11.2017;True;Approved;OHM Cycles;Road;1280.28
8824;58;1825;20.11.2017;True;Approved;OHM Cycles;Standard;912.52
8880;58;2295;30.08.2017;False;Approved;OHM Cycles;Standard;912.52
8886;58;1691;01.01.2017;True;Approved;OHM Cycles;Road;1280.28
8994;58;1790;21.09.2017;False;Approved;OHM Cycles;Standard;912.52
9178;58;486;30.09.2017;True;Approved;OHM Cycles;Standard;912.52
9217;58;684;18.11.2017;True;Approved;OHM Cycles;Standard;912.52
9425;58;1048;11.07.2017;False;Approved;OHM Cycles;Standard;912.52
9476;58;708;09.06.2017;False;Approved;OHM Cycles;Standard;912.52
9575;58;1227;24.09.2017;False;Approved;OHM Cycles;Standard;912.52
9652;58;1705;26.03.2017;False;Approved;OHM Cycles;Standard;912.52
9673;58;3274;30.01.2017;False;Approved;OHM Cycles;Standard;912.52
9917;58;3261;11.01.2017;True;Approved;OHM Cycles;Standard;912.52
10063;58;53;11.08.2017;False;Approved;OHM Cycles;Standard;912.52
10185;58;3338;12.08.2017;;Approved;OHM Cycles;Standard;912.52
10213;58;258;12.12.2017;False;Approved;OHM Cycles;Road;1280.28
10423;58;411;26.03.2017;False;Approved;OHM Cycles;Road;1280.28
10505;58;361;06.08.2017;False;Approved;OHM Cycles;Standard;912.52
10575;58;2223;24.10.2017;True;Approved;OHM Cycles;Standard;912.52
10725;58;1444;11.05.2017;True;Approved;OHM Cycles;Standard;912.52
10808;58;1314;02.08.2017;False;Approved;OHM Cycles;Standard;912.52
10857;58;317;09.11.2017;;Approved;OHM Cycles;Standard;912.52
10944;58;95;30.10.2017;False;Approved;OHM Cycles;Standard;912.52
10986;58;1336;01.06.2017;False;Approved;OHM Cycles;Standard;912.52
11059;58;1665;16.03.2017;False;Approved;OHM Cycles;Standard;912.52
11144;58;2694;18.08.2017;False;Approved;OHM Cycles;Standard;912.52
11344;58;1515;26.01.2017;True;Approved;OHM Cycles;Standard;912.52
11350;58;1660;09.07.2017;True;Approved;OHM Cycles;Standard;912.52
11415;58;2366;24.06.2017;False;Approved;OHM Cycles;Standard;912.52
11515;58;3372;08.01.2017;False;Approved;OHM Cycles;Road;1280.28
11734;58;2998;25.10.2017;False;Approved;OHM Cycles;Road;1280.28
11773;58;2796;11.01.2017;False;Approved;OHM Cycles;Standard;912.52
11779;58;1100;01.02.2017;True;Approved;OHM Cycles;Standard;912.52
11971;58;215;16.06.2017;False;Approved;OHM Cycles;Road;1280.28
11972;58;3039;11.10.2017;True;Approved;OHM Cycles;Standard;912.52
12058;58;2470;22.03.2017;True;Approved;OHM Cycles;Standard;912.52
12070;58;3123;06.04.2017;True;Approved;OHM Cycles;Road;1280.28
12230;58;771;09.05.2017;False;Approved;OHM Cycles;Standard;912.52
12630;58;2358;28.05.2017;False;Approved;OHM Cycles;Road;1280.28
12734;58;3141;09.03.2017;True;Approved;OHM Cycles;Standard;912.52
12779;58;1699;22.08.2017;False;Approved;OHM Cycles;Standard;912.52
12815;58;3475;11.02.2017;False;Approved;OHM Cycles;Standard;912.52
12831;58;3314;20.10.2017;False;Approved;OHM Cycles;Standard;912.52
12851;58;2564;08.08.2017;True;Approved;OHM Cycles;Standard;912.52
12879;58;3280;12.04.2017;False;Approved;OHM Cycles;Standard;912.52
12947;58;2833;29.05.2017;False;Approved;OHM Cycles;Standard;912.52
13015;58;2620;08.10.2017;False;Approved;OHM Cycles;Standard;912.52
13034;58;1882;28.03.2017;True;Approved;OHM Cycles;Standard;912.52
13145;58;2164;17.07.2017;False;Approved;OHM Cycles;Standard;912.52
13175;58;224;08.08.2017;True;Approved;OHM Cycles;Standard;912.52
13182;58;2150;16.06.2017;False;Approved;OHM Cycles;Standard;912.52
13273;58;1537;14.10.2017;False;Approved;OHM Cycles;Standard;912.52
13447;58;1684;14.12.2017;False;Approved;OHM Cycles;Standard;912.52
13468;58;2767;18.04.2017;False;Approved;OHM Cycles;Road;1280.28
13841;58;3357;19.02.2017;True;Approved;OHM Cycles;Standard;912.52
13890;58;2285;26.02.2017;True;Approved;OHM Cycles;Road;1280.28
13931;58;2309;02.08.2017;False;Approved;OHM Cycles;Standard;912.52
13943;58;2188;18.06.2017;False;Approved;OHM Cycles;Standard;912.52
14026;58;2240;28.05.2017;True;Approved;OHM Cycles;Road;1280.28
14336;58;1301;09.04.2017;False;Approved;OHM Cycles;Standard;912.52
14431;58;3461;16.08.2017;True;Approved;OHM Cycles;Standard;912.52
14446;58;241;16.03.2017;True;Approved;OHM Cycles;Standard;912.52
14652;58;1927;29.08.2017;False;Approved;OHM Cycles;Standard;912.52
14989;58;1991;15.01.2017;True;Approved;OHM Cycles;Standard;912.52
15185;58;1534;03.01.2017;False;Approved;OHM Cycles;Standard;912.52
15378;58;235;01.09.2017;True;Approved;OHM Cycles;Standard;912.52
15575;58;2895;16.04.2017;False;Approved;OHM Cycles;Standard;912.52
15664;58;2292;15.11.2017;True;Approved;OHM Cycles;Standard;912.52
15738;58;2924;17.03.2017;True;Approved;OHM Cycles;Standard;912.52
15784;58;1416;01.02.2017;False;Approved;OHM Cycles;Road;1280.28
15821;58;2235;10.07.2017;False;Approved;OHM Cycles;Standard;912.52
15854;58;2100;16.06.2017;True;Approved;OHM Cycles;Standard;912.52
15962;58;2168;06.11.2017;False;Approved;OHM Cycles;Standard;912.52
16194;58;178;27.10.2017;False;Approved;OHM Cycles;Standard;912.52
16263;58;1483;08.01.2017;True;Approved;OHM Cycles;Standard;912.52
16420;58;2385;22.11.2017;True;Approved;OHM Cycles;Standard;912.52
16550;58;2510;18.03.2017;True;Approved;OHM Cycles;Standard;912.52
16641;58;3176;04.01.2017;False;Approved;OHM Cycles;Standard;912.52
16676;58;259;09.01.2017;False;Approved;OHM Cycles;Road;1280.28
16829;58;582;03.08.2017;False;Approved;OHM Cycles;Standard;912.52
16862;58;2405;15.11.2017;False;Approved;OHM Cycles;Standard;912.52
17006;58;1155;10.07.2017;False;Approved;OHM Cycles;Standard;912.52
17349;58;238;19.03.2017;False;Approved;OHM Cycles;Standard;912.52
17384;58;924;27.08.2017;False;Approved;OHM Cycles;Standard;912.52
17529;58;1111;05.07.2017;True;Approved;OHM Cycles;Road;1280.28
17821;58;346;08.09.2017;True;Approved;OHM Cycles;Standard;912.52
17995;58;2389;13.07.2017;True;Approved;OHM Cycles;Road;1280.28
18120;58;2001;21.05.2017;True;Approved;OHM Cycles;Standard;912.52
18275;58;2491;21.04.2017;True;Approved;OHM Cycles;Standard;912.52
18395;58;2171;19.03.2017;False;Approved;OHM Cycles;Road;1280.28
18500;58;1648;25.07.2017;True;Approved;OHM Cycles;Standard;912.52
18596;58;2103;16.12.2017;False;Approved;OHM Cycles;Standard;912.52
18718;58;2831;22.03.2017;False;Approved;OHM Cycles;Standard;912.52
18773;58;836;09.06.2017;True;Approved;OHM Cycles;Standard;912.52
18807;58;2419;31.03.2017;False;Approved;OHM Cycles;Road;1280.28
18824;58;1081;17.03.2017;False;Approved;OHM Cycles;Standard;912.52
18870;58;2808;19.05.2017;False;Approved;OHM Cycles;Standard;912.52
19056;58;1153;19.10.2017;False;Approved;OHM Cycles;Standard;912.52
19058;58;1814;14.07.2017;True;Approved;OHM Cycles;Standard;912.52
19143;58;1748;27.07.2017;True;Approved;OHM Cycles;Standard;912.52
19243;58;1499;17.02.2017;False;Approved;OHM Cycles;Standard;912.52
19256;58;945;06.08.2017;False;Approved;OHM Cycles;Road;1280.28
19452;58;2373;15.11.2017;False;Approved;OHM Cycles;Road;1280.28
19459;58;847;08.01.2017;False;Approved;OHM Cycles;Road;1280.28
19517;58;3191;11.12.2017;True;Approved;OHM Cycles;Standard;912.52
209;59;2591;22.09.2017;False;Approved;WeareA2B;Standard;1415.01
351;59;1582;15.06.2017;False;Approved;Solex;Standard;1061.56
467;59;1132;15.10.2017;False;Approved;Solex;Standard;1061.56
483;59;1591;15.02.2017;True;Approved;Solex;Standard;1061.56
752;59;1881;29.10.2017;True;Approved;Solex;Standard;1061.56
901;59;3433;09.02.2017;False;Approved;Solex;Standard;1061.56
997;59;689;19.09.2017;False;Approved;WeareA2B;Standard;1415.01
1066;59;727;27.07.2017;True;Approved;Solex;Standard;1061.56
1134;59;3135;27.02.2017;True;Approved;Solex;Standard;1061.56
1310;59;495;26.06.2017;True;Approved;Solex;Standard;1061.56
1529;59;1477;18.03.2017;True;Approved;Solex;Standard;1061.56
1582;59;2058;01.09.2017;True;Approved;WeareA2B;Standard;1415.01
1705;59;712;15.08.2017;True;Approved;Solex;Standard;1061.56
1743;59;2061;20.08.2017;True;Approved;WeareA2B;Standard;1415.01
1960;59;89;29.10.2017;False;Approved;Solex;Standard;1061.56
2071;59;1591;09.11.2017;False;Approved;Solex;Standard;1061.56
2117;59;2760;08.11.2017;False;Approved;Solex;Standard;1061.56
2365;59;1466;12.07.2017;False;Approved;WeareA2B;Standard;1415.01
2392;59;259;07.06.2017;False;Approved;WeareA2B;Standard;1415.01
2501;59;9;10.05.2017;False;Approved;Solex;Standard;1061.56
2559;59;2435;30.07.2017;True;Approved;Solex;Standard;1061.56
2729;59;2098;23.10.2017;False;Approved;WeareA2B;Standard;1415.01
2765;59;2173;09.05.2017;False;Approved;Solex;Standard;1061.56
2782;59;2320;06.12.2017;False;Approved;Solex;Standard;1061.56
2901;59;2242;26.01.2017;True;Approved;Solex;Standard;1061.56
2939;59;2455;10.08.2017;False;Approved;Solex;Standard;1061.56
3024;59;3036;22.02.2017;False;Approved;Solex;Standard;1061.56
3297;59;423;22.05.2017;False;Approved;Solex;Standard;1061.56
3309;59;260;20.11.2017;True;Approved;WeareA2B;Standard;1415.01
3778;59;1200;27.08.2017;True;Approved;WeareA2B;Standard;1415.01
3811;59;2818;15.09.2017;True;Approved;Solex;Standard;1061.56
3903;59;3177;02.06.2017;False;Approved;Solex;Standard;1061.56
4236;59;2341;17.10.2017;False;Approved;Solex;Standard;1061.56
4298;59;378;28.08.2017;False;Approved;Solex;Standard;1061.56
4354;59;859;20.05.2017;True;Approved;Solex;Standard;1061.56
4549;59;3208;13.05.2017;False;Approved;WeareA2B;Standard;1415.01
4792;59;3208;07.11.2017;False;Approved;WeareA2B;Standard;1415.01
5118;59;3331;24.11.2017;True;Approved;Solex;Standard;1061.56
5167;59;1259;24.08.2017;True;Approved;Solex;Standard;1061.56
5259;59;612;04.10.2017;True;Approved;Solex;Standard;1061.56
5339;59;102;22.04.2017;True;Approved;Solex;Standard;1061.56
5387;59;1855;08.12.2017;True;Approved;Solex;Standard;1061.56
5463;59;2052;29.01.2017;True;Approved;Solex;Standard;1061.56
5480;59;2018;17.09.2017;True;Approved;Solex;Standard;1061.56
5626;59;2415;30.04.2017;True;Approved;Solex;Standard;1061.56
5718;59;3271;05.02.2017;;Approved;WeareA2B;Standard;1415.01
5720;59;2150;19.09.2017;False;Approved;Solex;Standard;1061.56
5915;59;3306;15.04.2017;True;Approved;Solex;Standard;1061.56
5917;59;2671;24.06.2017;False;Approved;Solex;Standard;1061.56
5929;59;657;10.06.2017;True;Approved;Solex;Standard;1061.56
5939;59;1452;28.12.2017;True;Approved;Solex;Standard;1061.56
6038;59;223;27.02.2017;;Approved;Solex;Standard;1061.56
6143;59;835;22.10.2017;True;Approved;Solex;Standard;1061.56
6247;59;2953;01.10.2017;False;Approved;WeareA2B;Standard;1415.01
6252;59;759;07.12.2017;True;Approved;WeareA2B;Standard;1415.01
6320;59;335;20.01.2017;True;Approved;Solex;Standard;1061.56
6358;59;1207;17.10.2017;False;Approved;Solex;Standard;1061.56
6405;59;1843;09.09.2017;False;Approved;Solex;Standard;1061.56
6501;59;1590;05.10.2017;False;Approved;Solex;Standard;1061.56
6511;59;1155;07.09.2017;False;Approved;Solex;Standard;1061.56
6622;59;2184;01.06.2017;False;Approved;Solex;Standard;1061.56
6700;59;2419;18.02.2017;False;Approved;WeareA2B;Standard;1415.01
6702;59;2512;04.05.2017;False;Approved;WeareA2B;Standard;1415.01
6747;59;61;05.09.2017;True;Approved;WeareA2B;Standard;1415.01
6856;59;712;27.03.2017;True;Approved;Solex;Standard;1061.56
6875;59;1364;27.10.2017;True;Approved;Solex;Standard;1061.56
7004;59;2388;08.09.2017;True;Approved;Solex;Standard;1061.56
7669;59;1708;08.02.2017;False;Approved;WeareA2B;Standard;1415.01
7690;59;433;06.12.2017;False;Approved;Solex;Standard;1061.56
7718;59;109;23.02.2017;False;Approved;Solex;Standard;1061.56
7719;59;765;08.04.2017;False;Approved;Solex;Standard;1061.56
7907;59;96;16.02.2017;True;Approved;Solex;Standard;1061.56
7936;59;963;25.03.2017;True;Approved;WeareA2B;Standard;1415.01
8015;59;768;26.09.2017;False;Approved;Solex;Standard;1061.56
8193;59;48;20.05.2017;False;Approved;Solex;Standard;1061.56
8223;59;2572;07.08.2017;True;Approved;Solex;Standard;1061.56
8378;59;605;19.11.2017;True;Approved;Solex;Standard;1061.56
8425;59;1013;02.02.2017;True;Approved;WeareA2B;Standard;1415.01
8471;59;2765;15.03.2017;True;Approved;Solex;Standard;1061.56
8506;59;2886;08.10.2017;True;Approved;Solex;Standard;1061.56
8539;59;3202;09.11.2017;False;Approved;Solex;Standard;1061.56
8582;59;247;23.08.2017;True;Approved;WeareA2B;Standard;1415.01
8639;59;1218;10.11.2017;False;Approved;Solex;Standard;1061.56
8683;59;3135;17.05.2017;False;Approved;Solex;Standard;1061.56
8687;59;2367;29.04.2017;True;Approved;Solex;Standard;1061.56
8700;59;1032;30.11.2017;False;Approved;Solex;Standard;1061.56
8794;59;1337;16.07.2017;True;Approved;Solex;Standard;1061.56
9028;59;218;02.07.2017;True;Approved;WeareA2B;Standard;1415.01
9442;59;1964;19.09.2017;False;Approved;Solex;Standard;1061.56
9606;59;2457;07.04.2017;False;Approved;WeareA2B;Standard;1415.01
9725;59;1275;01.08.2017;True;Approved;Solex;Standard;1061.56
9861;59;2604;24.03.2017;False;Approved;Solex;Standard;1061.56
9971;59;1229;23.04.2017;False;Approved;Solex;Standard;1061.56
10052;59;2307;23.08.2017;False;Approved;WeareA2B;Standard;1415.01
10168;59;1430;03.06.2017;False;Approved;Solex;Standard;1061.56
10190;59;3333;19.01.2017;True;Approved;Solex;Standard;1061.56
10224;59;25;10.07.2017;False;Approved;Solex;Standard;1061.56
10249;59;1165;19.01.2017;False;Approved;WeareA2B;Standard;1415.01
10287;59;2579;18.09.2017;True;Approved;Solex;Standard;1061.56
10325;59;3013;28.04.2017;False;Approved;WeareA2B;Standard;1415.01
10379;59;1977;08.09.2017;True;Approved;Solex;Standard;1061.56
10518;59;3233;11.09.2017;True;Approved;Solex;Standard;1061.56
10619;59;2658;12.11.2017;False;Approved;Solex;Standard;1061.56
10772;59;2508;29.08.2017;True;Approved;Solex;Standard;1061.56
10784;59;3039;20.07.2017;True;Approved;Solex;Standard;1061.56
10852;59;3277;11.06.2017;True;Approved;Solex;Standard;1061.56
10925;59;3320;23.03.2017;True;Approved;WeareA2B;Standard;1415.01
11183;59;1357;07.10.2017;True;Approved;WeareA2B;Standard;1415.01
11191;59;1436;08.02.2017;False;Approved;Solex;Standard;1061.56
11235;59;87;23.09.2017;False;Approved;Solex;Standard;1061.56
11239;59;1582;05.11.2017;False;Approved;Solex;Standard;1061.56
11362;59;2522;26.05.2017;False;Approved;WeareA2B;Standard;1415.01
11457;59;3422;12.03.2017;True;Approved;Solex;Standard;1061.56
11466;59;2330;26.12.2017;False;Approved;Solex;Standard;1061.56
11478;59;1858;20.10.2017;False;Approved;WeareA2B;Standard;1415.01
11543;59;798;09.01.2017;True;Approved;WeareA2B;Standard;1415.01
11560;59;909;24.06.2017;True;Approved;WeareA2B;Standard;1415.01
11646;59;494;02.03.2017;False;Approved;Solex;Standard;1061.56
11903;59;2315;29.05.2017;False;Approved;Solex;Standard;1061.56
11996;59;1349;01.01.2017;True;Approved;Solex;Standard;1061.56
12060;59;1684;18.09.2017;True;Approved;Solex;Standard;1061.56
12108;59;819;26.07.2017;True;Approved;Solex;Standard;1061.56
12127;59;581;18.08.2017;False;Approved;Solex;Standard;1061.56
12199;59;1781;05.03.2017;True;Approved;Solex;Standard;1061.56
12221;59;2562;28.03.2017;False;Approved;Solex;Standard;1061.56
12281;59;906;01.05.2017;True;Approved;WeareA2B;Standard;1415.01
12491;59;2081;06.03.2017;True;Approved;Solex;Standard;1061.56
12585;59;828;30.08.2017;False;Approved;Solex;Standard;1061.56
12857;59;2377;30.08.2017;False;Approved;WeareA2B;Standard;1415.01
12993;59;979;25.02.2017;True;Approved;WeareA2B;Standard;1415.01
13039;59;1668;27.07.2017;False;Approved;Solex;Standard;1061.56
13054;59;1591;01.12.2017;True;Approved;Solex;Standard;1061.56
13238;59;1408;28.11.2017;True;Approved;WeareA2B;Standard;1415.01
13384;59;2630;30.03.2017;True;Approved;Solex;Standard;1061.56
13399;59;314;13.02.2017;False;Approved;WeareA2B;Standard;1415.01
13613;59;1771;08.01.2017;True;Approved;Solex;Standard;1061.56
13710;59;2749;26.11.2017;False;Approved;Solex;Standard;1061.56
13804;59;925;06.02.2017;True;Approved;Solex;Standard;1061.56
13948;59;1799;01.11.2017;True;Approved;Solex;Standard;1061.56
13949;59;861;14.03.2017;True;Approved;WeareA2B;Standard;1415.01
14071;59;640;20.12.2017;True;Approved;WeareA2B;Standard;1415.01
14173;59;939;01.11.2017;False;Approved;Solex;Standard;1061.56
14317;59;2119;10.01.2017;True;Approved;Solex;Standard;1061.56
14430;59;1878;22.05.2017;False;Approved;Solex;Standard;1061.56
14478;59;776;24.02.2017;True;Approved;WeareA2B;Standard;1415.01
14574;59;1452;10.06.2017;False;Approved;Solex;Standard;1061.56
14604;59;539;03.06.2017;True;Approved;WeareA2B;Standard;1415.01
14623;59;2740;15.08.2017;False;Approved;Solex;Standard;1061.56
14666;59;956;20.05.2017;True;Approved;Solex;Standard;1061.56
14720;59;2111;09.04.2017;True;Approved;Solex;Standard;1061.56
14796;59;1709;26.12.2017;True;Approved;Solex;Standard;1061.56
14800;59;3008;22.01.2017;True;Approved;WeareA2B;Standard;1415.01
14875;59;2548;04.01.2017;False;Approved;Solex;Standard;1061.56
14945;59;145;24.05.2017;False;Approved;Solex;Standard;1061.56
15005;59;2228;30.01.2017;True;Approved;WeareA2B;Standard;1415.01
15210;59;1028;22.12.2017;True;Approved;WeareA2B;Standard;1415.01
15370;59;997;01.11.2017;False;Approved;Solex;Standard;1061.56
15533;59;2862;16.12.2017;False;Approved;Solex;Standard;1061.56
15692;59;3239;07.01.2017;True;Approved;WeareA2B;Standard;1415.01
15861;59;2500;14.02.2017;False;Approved;WeareA2B;Standard;1415.01
15904;59;2303;14.04.2017;False;Approved;Solex;Standard;1061.56
15908;59;2522;13.04.2017;False;Cancelled;WeareA2B;Standard;1415.01
15952;59;2535;16.03.2017;False;Approved;Solex;Standard;1061.56
16265;59;2730;26.12.2017;False;Approved;Solex;Standard;1061.56
16295;59;2335;04.01.2017;False;Approved;Solex;Standard;1061.56
16378;59;3060;04.02.2017;False;Approved;Solex;Standard;1061.56
16466;59;463;01.11.2017;False;Cancelled;Solex;Standard;1061.56
16584;59;436;28.08.2017;True;Approved;Solex;Standard;1061.56
16597;59;1932;02.10.2017;True;Approved;Solex;Standard;1061.56
16757;59;1481;05.10.2017;True;Approved;Solex;Standard;1061.56
16933;59;1506;27.09.2017;True;Approved;Solex;Standard;1061.56
17026;59;407;16.01.2017;False;Approved;WeareA2B;Standard;1415.01
17086;59;2206;02.11.2017;True;Approved;Solex;Standard;1061.56
17149;59;1971;08.01.2017;False;Approved;Solex;Standard;1061.56
17248;59;2673;04.08.2017;True;Approved;Solex;Standard;1061.56
17300;59;3480;29.10.2017;True;Approved;Solex;Standard;1061.56
17321;59;2049;15.10.2017;False;Approved;WeareA2B;Standard;1415.01
17492;59;1711;31.10.2017;True;Approved;WeareA2B;Standard;1415.01
17513;59;1910;20.08.2017;False;Approved;WeareA2B;Standard;1415.01
17662;59;2268;17.02.2017;False;Approved;Solex;Standard;1061.56
17780;59;2574;23.03.2017;True;Approved;Solex;Standard;1061.56
17813;59;1652;11.04.2017;True;Approved;WeareA2B;Standard;1415.01
17892;59;2238;08.03.2017;False;Approved;Solex;Standard;1061.56
18040;59;433;24.08.2017;False;Approved;Solex;Standard;1061.56
18085;59;2849;07.02.2017;False;Approved;WeareA2B;Standard;1415.01
18183;59;272;26.03.2017;False;Approved;Solex;Standard;1061.56
18192;59;513;04.01.2017;True;Approved;Solex;Standard;1061.56
18394;59;952;22.05.2017;False;Approved;Solex;Standard;1061.56
18673;59;246;30.01.2017;True;Approved;WeareA2B;Standard;1415.01
18693;59;1028;06.06.2017;False;Approved;WeareA2B;Standard;1415.01
18743;59;2085;06.01.2017;False;Approved;Solex;Standard;1061.56
18893;59;2267;22.09.2017;True;Approved;Solex;Standard;1061.56
19038;59;1492;11.07.2017;False;Approved;Solex;Standard;1061.56
19103;59;2531;16.03.2017;False;Approved;WeareA2B;Standard;1415.01
19394;59;1688;10.06.2017;False;Approved;Solex;Standard;1061.56
19501;59;172;04.05.2017;False;Approved;Solex;Standard;1061.56
19505;59;1539;03.02.2017;True;Approved;Solex;Standard;1061.56
19529;59;1044;09.07.2017;True;Approved;WeareA2B;Standard;1415.01
19542;59;3320;15.08.2017;True;Approved;WeareA2B;Standard;1415.01
19793;59;528;26.04.2017;True;Approved;Solex;Standard;1061.56
19954;59;853;12.07.2017;True;Approved;Solex;Standard;1061.56
60;60;3473;18.12.2017;False;Approved;Giant Bicycles;Standard;1977.36
143;60;2135;26.01.2017;True;Approved;Giant Bicycles;Standard;1977.36
413;60;720;09.09.2017;False;Approved;Giant Bicycles;Standard;1977.36
699;60;1535;13.08.2017;False;Approved;Giant Bicycles;Standard;1977.36
756;60;2383;14.07.2017;True;Approved;Giant Bicycles;Standard;1977.36
906;60;1060;26.06.2017;True;Approved;Giant Bicycles;Standard;1977.36
996;60;2572;16.03.2017;True;Approved;Giant Bicycles;Standard;1977.36
1114;60;2796;25.02.2017;False;Approved;Giant Bicycles;Standard;1977.36
1268;60;2548;04.08.2017;True;Approved;Giant Bicycles;Standard;1977.36
1369;60;2618;17.12.2017;True;Approved;Giant Bicycles;Standard;1977.36
1907;60;3477;06.05.2017;False;Approved;Giant Bicycles;Standard;1977.36
1946;60;1911;29.09.2017;False;Approved;Giant Bicycles;Standard;1977.36
2038;60;2567;29.03.2017;True;Approved;Giant Bicycles;Standard;1977.36
2110;60;482;08.08.2017;True;Approved;Giant Bicycles;Standard;1977.36
2156;60;341;18.08.2017;True;Approved;Giant Bicycles;Standard;1977.36
2299;60;1438;11.09.2017;True;Approved;Giant Bicycles;Standard;1977.36
2885;60;802;02.08.2017;True;Approved;Giant Bicycles;Standard;1977.36
3369;60;2339;21.05.2017;False;Approved;Giant Bicycles;Standard;1977.36
3517;60;893;19.02.2017;False;Approved;Giant Bicycles;Standard;1977.36
3708;60;1587;07.09.2017;False;Approved;Giant Bicycles;Standard;1977.36
3733;60;2666;17.03.2017;True;Approved;Giant Bicycles;Standard;1977.36
3771;60;375;30.09.2017;False;Approved;Giant Bicycles;Standard;1977.36
3819;60;735;05.04.2017;True;Approved;Giant Bicycles;Standard;1977.36
3919;60;292;02.09.2017;False;Approved;Giant Bicycles;Standard;1977.36
4273;60;3151;01.10.2017;True;Approved;Giant Bicycles;Standard;1977.36
4497;60;2404;21.01.2017;False;Approved;Giant Bicycles;Standard;1977.36
4520;60;525;13.07.2017;True;Approved;Giant Bicycles;Standard;1977.36
